id,ffpDate,gender,age,flyTimes,lastToEnd,averageDiscount,distance,elitePoint,days
62456,2005/09/29,男,47,2,678,0.4,1769,0,3105
54274,2011/02/07,女,36,2,137,0.604944492,1171,0,1148
37890,2013/01/02,男,26,3,276,0.36,1968,0,453
18268,2011/01/04,女,36,2,80,0.39,1818,0,1182
47728,2007/08/08,女,42,2,505,0.4,1774,0,2427
60588,2012/06/08,女,35,2,660,0.475,1494,0,661
31170,2011/10/12,女,55,2,643,0.45,1578,0,901
5042,2011/03/28,女,45,2,710,0.45,1578,0,1099
28151,2006/12/01,女,34,2,690,0.895838588,793,0,2677
22845,2011/09/17,男,28,2,23,0.38,1870,0,926
12303,2008/05/24,男,54,2,294,0.617777778,1152,0,2137
29149,2005/04/26,女,,2,282,0.26538003,2684,0,3261
49923,2011/01/07,女,30,2,707,0.65,1096,0,1179
29507,2007/05/14,女,65,2,616,0.65,1096,0,2513
31900,2011/01/17,男,46,2,16,0.499698457,1426,0,1169
2422,2007/04/25,男,51,2,352,0.426856287,1670,0,2532
55302,2007/05/21,女,41,2,153,0.3,2378,0,2506
52404,2013/03/30,女,43,2,366,0.55,1298,0,366
52376,2013/01/16,男,42,2,441,0.55,1298,0,439
35029,2012/05/16,男,35,2,681,0.55,1298,0,684
26627,2006/05/11,男,38,2,359,0.55,1298,0,2881
21038,2008/02/12,男,48,2,523,0.55,1298,0,2239
54537,2013/01/02,男,30,2,20,0.41,1746,0,453
54456,2012/08/14,男,44,2,38,0.41,1746,0,594
8913,2007/12/17,男,41,3,9,0.433333333,1653,0,2296
30259,2008/05/18,男,36,2,15,0.524111192,1367,0,2143
20929,2007/12/22,女,48,3,363,0.2,3585,0,2291
57244,2008/07/01,女,43,2,193,0.487126359,1472,0,2099
5292,2011/05/27,女,30,2,126,0.289588378,2478,0,1039
52050,2012/05/01,男,45,2,545,0.8,898,0,699
61143,2012/12/05,男,33,2,123,0.555011583,1295,0,481
28950,2013/01/26,男,25,2,135,0.595,1208,0,429
12919,2010/11/01,男,37,2,318,0.452896725,1588,0,1246
36714,2006/05/21,男,35,3,281,0.36,1998,0,2871
23541,2011/09/06,男,47,2,94,0.319503106,2254,0,937
59007,2011/03/07,男,41,2,488,1,721,0,1120
23137,2011/02/28,男,31,2,663,0.55,1312,0,1127
14663,2011/07/21,男,33,2,457,0.55,1312,0,984
7404,2013/03/20,女,43,2,367,0.55,1312,0,376
5295,2012/01/18,男,39,2,410,0.55,1312,0,803
54326,2011/08/15,男,37,2,549,0.95,760,0,959
38626,2007/07/20,男,60,2,342,0.95,760,0,2446
54573,2013/03/03,女,31,2,103,0.320496894,2254,0,393
49324,2009/10/26,男,33,2,678,0.475,1522,0,1617
28941,2013/01/25,男,37,2,319,0.475,1522,0,430
12971,2009/08/14,男,41,2,335,0.475,1522,0,1690
37955,2013/03/04,男,27,2,177,0.28,2582,0,392
24510,2012/04/01,女,27,2,427,0.4,1808,0,729
49851,2010/10/28,男,52,2,38,0.625,1158,0,1250
26022,2011/02/03,女,36,2,306,0.670138889,1080,0,1152
24492,2012/09/09,女,39,2,569,0.625,1158,0,568
29409,2007/06/28,女,33,2,146,0.385,1880,0,2468
16211,2012/12/05,女,48,2,480,0.675,1074,0,481
51903,2013/01/24,男,35,2,357,0.625,1160,0,431
58070,2009/03/18,男,57,2,716,0.575,1262,0,1839
4677,2011/11/28,男,29,2,35,0.37,1962,0,854
60064,2012/04/05,女,61,2,727,0.4,1815,0,725
55756,2012/04/04,男,42,2,720,0.8,908,0,726
37052,2007/02/12,女,57,2,71,0.48,1514,0,2604
39563,2008/11/15,男,38,2,122,0.36,2020,0,1962
21394,2008/06/07,女,20,2,260,0.38,1914,0,2123
7644,2009/09/28,男,42,2,79,0.414265376,1756,0,1645
15714,2012/08/01,男,23,2,589,0.4,1820,0,607
31831,2010/11/19,男,9,2,448,0.420525404,1732,0,1228
58007,2009/04/11,男,40,2,304,0.265,2752,0,1815
353,2012/03/06,男,35,2,276,0.63,1158,0,755
1584,2011/10/20,男,28,2,489,0.45,1622,0,893
40001,2009/06/18,男,58,2,310,0.673225806,1085,0,1747
30714,2008/10/15,女,42,3,55,0.298675388,2446,0,1993
5136,2011/02/25,男,39,2,441,0.921878941,793,0,1130
17610,2006/02/21,男,53,4,287,0.330822413,2213,0,2960
19965,2012/10/24,男,30,2,72,0.28,2616,0,523
60553,2012/05/29,男,29,2,599,0.25,2930,0,671
16248,2012/11/24,女,44,2,485,0.25,2930,0,492
12876,2009/03/10,男,54,2,486,0.55,1332,0,1847
54576,2013/03/06,女,32,2,236,0.42,1746,0,390
28079,2007/02/21,女,62,3,185,0.470358974,1560,0,2595
55923,2012/11/01,男,43,3,127,0.373333333,1968,0,515
36528,2005/12/11,男,59,2,33,0.326118012,2254,0,3032
8695,2008/05/22,男,,2,6,0.635,1158,0,2139
3621,2008/10/06,男,46,2,87,0.541081678,1359,0,2002
50440,2011/06/16,男,54,2,197,0.33,2229,0,1019
5168,2011/11/24,女,58,2,166,0.33,2229,0,858
60312,2012/01/25,男,48,2,121,0.330004486,2229,0,796
28426,2010/04/13,男,50,2,211,0.720852106,1021,0,1448
6251,2012/04/24,女,40,4,340,1,736,0,706
456,2012/11/13,男,32,2,200,0.415,1774,0,503
46585,2011/05/09,男,28,2,271,0.265,2780,0,1057
3731,2008/11/02,男,35,2,296,0.308764139,2387,0,1975
2048,2004/12/31,男,63,2,107,0.65,1134,0,3377
15937,2012/11/11,男,51,2,507,0.4,1843,0,505
1592,2011/11/15,男,50,2,303,0.365,2020,0,867
27266,2011/01/13,男,45,2,136,0.467174463,1582,0,1173
37779,2012/08/09,女,28,2,46,0.341236162,2168,0,599
11039,2005/01/30,男,42,2,622,0.346533958,2135,0,3347
3314,2008/06/09,男,44,2,106,0.790096051,937,0,2121
54628,2006/01/24,男,47,2,31,0.405454545,1826,0,2988
3649,2008/12/25,男,65,2,459,0.425,1744,0,1922
23181,2011/04/08,女,33,2,602,0.425,1746,0,1088
18610,2013/01/01,男,45,2,346,0.425,1746,0,454
50396,2011/06/13,男,31,2,3,0.315,2362,0,1022
20046,2013/01/31,女,23,2,217,0.39,1910,0,424
18618,2013/01/31,男,27,2,301,0.39,1910,0,424
35497,2006/04/26,男,49,2,164,0.275,2710,0,2896
56061,2013/03/30,女,28,2,55,0.285,2616,0,366
54570,2013/02/17,女,28,3,67,0.326666667,2283,0,407
55927,2012/11/04,男,31,2,324,0.575,1298,0,512
55511,2008/02/16,男,56,2,492,0.575,1298,0,2235
42590,2013/03/15,男,30,2,228,0.895203837,834,0,381
42472,2012/05/25,男,56,2,671,0.5,1494,0,675
28682,2012/03/03,男,23,2,91,0.34,2200,0,758
18457,2012/01/16,男,35,2,84,0.671533632,1115,0,805
48880,2009/05/01,女,35,2,678,0.825,908,0,1795
27866,2006/09/01,女,56,2,29,0.34,2204,0,2768
37242,2007/08/21,男,46,2,22,0.43,1744,0,2414
3700,2009/10/24,男,47,2,634,1,751,0,1619
24014,2011/10/18,女,34,2,105,0.37,2030,0,895
6513,2012/05/23,男,32,2,390,0.387364621,1939,0,677
56143,2005/02/09,男,49,2,515,0.7,1074,0,3337
33658,2012/07/07,男,24,2,394,0.4,1880,0,632
41006,2011/06/09,男,31,2,253,0.785,958,0,1026
34740,2011/03/31,男,32,2,182,0.65,1158,0,1096
33143,2011/12/22,男,40,2,609,0.65,1158,0,830
27314,2011/07/09,男,33,2,192,0.65,1158,0,996
25926,2010/12/18,女,55,2,584,0.65,1158,0,1199
2437,2007/09/27,男,46,2,316,0.365283843,2061,0,2377
3102,2008/03/16,女,41,2,115,0.83,908,0,2206
11454,2007/07/09,男,40,2,36,0.4426835,1703,0,2457
25045,2012/12/03,男,38,2,388,0.575,1312,0,483
15229,2011/10/27,女,40,2,649,0.575,1312,0,886
4438,2010/05/26,男,69,2,649,0.575,1312,0,1405
25105,2012/09/18,男,53,2,557,0.35,2158,0,559
21599,2009/08/28,男,38,2,342,0.35,2158,0,1676
42593,2012/05/07,男,35,2,654,0.25,3022,0,693
21258,2008/11/23,男,34,2,247,0.33,2290,0,1954
23444,2013/01/24,男,37,2,322,0.75,1008,0,431
42964,2012/10/27,女,30,2,482,0.667696381,1133,0,520
43969,2011/03/06,男,38,2,24,0.36,2102,0,1121
39442,2008/06/07,女,50,2,540,0.6,1262,0,2123
12610,2009/05/23,男,53,2,309,0.25,3029,0,1773
32555,2012/06/02,男,34,2,213,0.7175,1056,0,667
21105,2008/03/06,女,51,2,104,0.435,1742,0,2216
50234,2011/04/27,男,29,2,450,0.409481361,1851,0,1069
36372,2012/06/04,男,35,2,122,0.632777314,1199,0,665
58712,2010/10/03,男,55,2,517,1,760,0,1275
56210,2005/04/09,男,59,2,727,1,760,0,3278
43215,2013/02/15,男,35,2,411,1,760,0,409
30994,2009/08/29,男,,2,501,1,760,0,1675
20594,2007/06/16,女,32,2,661,1,760,0,2480
12560,2011/09/05,女,38,2,480,1,760,0,938
61792,2012/09/19,女,38,2,560,0.4,1902,0,558
43860,2012/09/19,男,40,2,560,0.4,1902,0,558
6898,2012/11/12,男,40,2,282,0.470388649,1621,0,504
48558,2008/09/15,男,34,2,442,0.25,3052,0,2023
2877,2007/11/23,男,39,2,681,0.525,1456,0,2320
56413,2005/09/29,男,66,2,23,0.361109014,2119,0,3105
54515,2012/11/20,男,29,2,346,0.587260169,1303,0,496
57990,2008/12/18,男,39,2,43,0.442228637,1732,0,1929
32595,2011/08/10,女,35,2,397,0.7,1096,0,964
27939,2006/09/30,男,34,2,545,0.7,1096,0,2739
19795,2012/02/21,女,33,2,714,0.7,1096,0,769
1898,2013/01/05,男,45,2,247,0.845,908,0,450
41785,2012/02/12,女,37,2,109,0.52594928,1459,0,778
45157,2010/12/06,女,31,2,198,0.38,2020,0,1211
165,2011/01/04,女,29,2,1,0.38,2020,0,1182
45389,2012/04/30,男,25,2,656,0.4,1920,0,700
28921,2013/01/05,女,30,3,135,0.293333333,2619,0,450
32774,2012/07/20,男,33,2,542,0.85,904,0,619
23912,2012/05/08,女,32,2,554,0.85,904,0,692
18660,2005/12/04,男,44,2,64,0.460526631,1671,0,3039
43247,2012/11/20,女,24,2,274,0.28,2750,0,496
1026,2007/02/01,男,35,2,97,0.3,2570,0,2615
34169,2012/11/19,男,30,2,199,0.42210728,1827,0,497
60968,2012/09/15,男,47,2,87,0.665,1160,0,562
46664,2011/10/20,男,38,2,429,0.362206573,2130,0,893
42860,2012/11/04,女,47,2,514,0.525034014,1470,0,512
1946,2013/02/26,男,28,2,28,0.307609562,2510,0,398
28826,2012/09/13,男,28,3,36,0.329620469,2345,0,564
59749,2012/08/24,女,42,2,586,0.4,1933,0,584
56329,2005/07/28,男,38,2,226,0.671354167,1152,0,3168
18573,2012/10/16,女,28,2,335,0.6,1289,0,531
43230,2013/01/09,男,55,2,80,0.309779736,2497,0,446
55778,2012/05/01,男,23,3,213,0.393333333,1968,0,699
37172,2007/05/23,女,46,3,507,0.499483871,1550,0,2504
16096,2012/12/01,男,53,3,380,0.35291439,2196,0,485
55600,2011/04/11,男,44,2,557,0.44165247,1761,0,1085
20057,2013/02/26,男,31,3,195,0.748173077,1040,0,398
4157,2009/11/23,女,30,2,619,0.725,1074,0,1589
10714,2012/07/09,女,28,2,317,0.390350877,1995,0,630
26094,2011/04/04,女,30,3,138,0.4,1947,0,1092
7584,2010/05/28,女,38,2,479,0.6,1298,0,1403
43684,2010/05/30,男,34,2,55,0.44340922,1757,0,1401
244,2011/04/27,女,33,2,158,0.69,1134,0,1069
23610,2011/12/14,男,42,2,641,0.675150992,1159,0,838
42731,2012/07/05,男,29,2,626,0.345149912,2268,0,634
31296,2009/12/23,男,42,2,272,0.622329094,1258,0,1559
45294,2011/07/19,男,27,2,452,0.3,2616,0,986
20093,2013/03/14,男,28,2,128,0.3,2616,0,382
51398,2012/05/22,女,28,2,563,0.45,1746,0,678
30347,2008/07/26,女,52,2,526,0.45,1746,0,2074
3103,2009/08/03,男,38,2,17,0.38,2068,0,1701
40376,2010/01/16,男,47,2,248,0.57,1380,0,1535
35481,2005/10/19,男,47,2,674,0.4,1967,0,3085
14231,2011/04/06,女,47,2,685,0.4,1967,0,1090
37490,2010/10/20,男,34,2,416,0.6,1312,0,1258
37967,2013/03/14,男,35,2,295,0.831721225,947,0,382
12862,2008/12/08,男,47,2,85,0.365,2158,0,1939
45242,2011/01/13,男,40,2,345,0.4,1970,0,1173
11234,2005/07/12,男,41,2,193,0.729861111,1080,0,3184
4987,2011/10/13,女,27,2,698,0.320341048,2463,0,900
12266,2008/10/15,女,38,2,247,0.72,1096,300,1993
45222,2011/01/15,男,38,2,131,0.445,1774,0,1171
30380,2008/07/04,男,57,2,211,0.459302326,1720,0,2096
52651,2011/09/28,男,54,2,324,0.581604121,1359,0,915
19220,2007/02/22,男,46,2,29,0.468317536,1688,0,2594
21050,2008/02/10,女,33,2,239,0.496562108,1594,0,2241
25820,2010/08/22,男,46,2,360,0.355650224,2230,0,1317
27846,2006/07/21,男,37,2,462,0.294816054,2691,0,2810
22044,2009/01/01,男,47,2,523,0.647226754,1226,0,1915
4141,2009/04/09,男,32,2,86,0.364,2180,0,1817
27406,2012/03/15,男,46,2,119,0.408461143,1943,0,746
47173,2005/03/09,男,52,2,218,0.455,1746,0,3309
45124,2010/11/29,女,32,2,28,0.455,1746,0,1218
27802,2006/06/05,男,38,2,625,0.725,1096,0,2856
39348,2009/02/18,女,46,2,717,0.425,1870,0,1867
5203,2011/05/13,男,48,3,193,0.74,1074,0,1053
56653,2007/08/05,男,62,2,47,0.72,1104,0,2430
16066,2012/12/21,男,37,2,356,0.32942029,2415,0,465
9430,2012/12/25,男,37,2,43,0.305,2610,0,461
17263,2011/06/13,男,36,2,67,0.63755004,1249,0,1022
5637,2011/09/10,男,41,2,570,0.721603261,1104,0,933
43647,2010/10/07,女,28,3,135,0.489441375,1629,0,1271
58708,2011/02/07,男,37,2,229,0.657749382,1213,0,1148
23801,2011/07/27,女,41,2,621,0.722961957,1104,0,978
40655,2010/04/20,男,36,2,191,0.746679139,1069,0,1441
31118,2009/05/31,女,57,2,541,0.762559694,1047,0,1765
10928,2013/03/04,男,24,2,81,0.28,2852,0,392
55181,2007/03/05,男,41,2,669,0.25,3196,0,2583
21332,2008/04/28,男,45,2,718,0.525,1522,0,2163
33519,2012/05/26,女,32,2,611,0.437629995,1827,0,674
12388,2008/06/18,男,36,2,156,0.616491904,1297,0,2112
287,2011/08/29,男,33,2,164,0.34,2352,0,945
55698,2011/11/16,女,28,2,167,0.480312125,1666,0,866
60354,2012/10/05,男,28,2,539,0.743055556,1080,0,542
21118,2008/03/07,男,38,2,157,0.46,1746,0,2215
20822,2007/11/05,男,33,2,67,0.46,1746,0,2338
24740,2013/01/05,男,47,2,88,0.43,1870,0,450
14235,2011/03/11,男,44,2,42,0.355,2266,0,1116
53296,2009/07/01,男,37,3,47,0.486666667,1653,0,1734
56902,2008/01/08,男,53,2,17,0.605,1330,0,2274
7212,2013/03/18,女,34,2,57,0.695,1158,0,378
50835,2012/10/01,男,39,2,158,0.745277778,1080,0,546
32600,2011/09/06,男,44,2,456,0.85,947,0,937
43282,2012/11/11,男,38,2,153,0.71,1134,0,505
32843,2011/10/07,男,41,2,504,0.75,1074,0,906
51217,2012/01/19,男,40,2,169,0.735,1096,0,802
43896,2010/09/16,女,46,2,109,0.402210579,2004,0,1292
3751,2008/11/28,男,59,2,620,0.754162769,1069,0,1949
46896,2012/09/20,男,32,2,299,0.620253846,1300,0,557
28293,2007/11/09,男,,2,113,0.825516888,977,0,2334
45258,2011/02/04,男,34,2,191,0.615,1312,0,1151
26448,2010/05/21,男,32,2,146,0.286598011,2816,0,1410
12441,2009/01/02,男,32,2,471,0.375244073,2151,0,1914
2687,2007/08/03,男,49,3,236,0.335292653,2409,0,2432
168,2011/01/13,男,44,2,209,0.528613473,1529,0,1173
10940,2013/03/13,女,36,2,7,0.277040082,2919,0,383
49605,2010/04/12,女,31,2,306,0.310799385,2602,0,1449
51804,2012/08/11,女,36,2,387,0.406611362,1989,0,597
36131,2010/12/13,女,47,2,648,0.625,1294,0,1204
52442,2013/01/24,女,54,2,384,0.375,2158,0,431
46707,2012/01/06,女,31,2,561,0.375,2158,0,815
29523,2007/07/02,男,38,2,482,0.375,2158,0,2464
46376,2009/02/08,女,34,2,561,0.51429479,1574,0,1877
62222,2011/11/15,男,36,2,672,0.351105332,2307,0,867
26150,2012/04/23,女,30,2,704,0.7,1158,0,707
14121,2011/04/20,男,46,2,510,0.7,1158,0,1076
56027,2013/03/02,女,32,2,373,0.5,1622,0,394
61915,2011/08/12,男,49,2,389,0.625,1298,0,962
61586,2009/10/17,女,30,2,297,0.625,1298,0,1626
56012,2013/01/27,男,21,2,178,0.625,1298,0,428
44030,2012/03/12,男,29,2,389,0.625,1298,0,749
36129,2011/01/04,女,46,5,313,0.25,3245,0,1182
26203,2012/10/18,女,34,2,529,0.625,1298,0,529
44727,2008/05/03,男,42,2,674,0.5,1623,0,2158
32279,2012/07/05,男,55,2,633,0.7,1160,0,634
32999,2012/03/15,男,33,2,122,0.34,2390,0,746
18520,2012/06/04,男,34,2,73,0.895,908,0,665
21994,2009/01/05,男,46,2,727,0.525856496,1547,0,1911
10810,2012/10/27,男,35,2,318,0.25,3261,0,520
57499,2008/09/14,男,44,2,93,0.705,1158,0,2024
15899,2012/09/24,女,27,2,19,0.485157457,1683,0,553
22119,2010/05/27,男,36,2,507,0.643307087,1270,0,1404
42852,2012/08/01,男,39,2,396,0.9,908,0,607
12542,2011/06/23,男,44,2,725,0.9,908,0,1012
32712,2011/11/14,男,36,2,227,0.7575,1080,0,868
9559,2006/03/07,男,48,2,69,0.34,2407,0,2946
46131,2007/03/01,男,39,2,301,1.089747004,751,0,2587
41669,2011/08/05,男,31,2,463,0.311690784,2626,0,969
10880,2012/12/31,女,37,2,423,0.348297872,2350,0,455
5450,2011/08/11,男,35,2,189,0.733682796,1116,0,963
4275,2009/10/23,男,56,2,662,0.625,1312,0,1620
3908,2009/03/24,男,56,2,154,0.295,2780,0,1833
16343,2013/01/28,女,67,2,3,0.520755556,1575,0,427
12364,2008/08/02,男,28,2,601,0.65,1262,0,2067
21669,2008/12/19,男,37,3,189,0.33,2486,0,1928
62410,2011/06/29,男,52,3,50,0.733333333,1119,0,1006
6245,2012/06/30,男,35,2,138,0.633130301,1297,0,639
24520,2012/06/22,男,31,2,649,0.4,2053,0,647
23897,2012/05/12,男,56,2,682,0.4,2053,0,688
22355,2010/03/23,男,38,2,343,0.625,1314,0,1469
38191,2005/06/12,男,43,3,356,0.326141326,2519,0,3214
13091,2011/05/14,男,46,2,287,0.615,1336,0,1052
39556,2009/07/28,女,35,2,97,0.420849974,1953,0,1707
34353,2013/02/28,男,56,3,386,1,822,0,396
3197,2008/04/29,男,40,3,525,0.5,1644,0,2162
54273,2011/02/08,男,30,2,181,0.34,2418,0,1147
5958,2012/07/31,男,28,2,597,0.725,1134,0,608
12600,2009/11/21,男,69,3,283,0.335595918,2450,0,1591
31043,2012/04/07,男,42,2,519,0.319123351,2578,0,723
38288,2005/09/25,男,48,2,4,0.334409257,2463,0,3109
20061,2013/02/25,女,28,2,328,0.299963636,2750,0,399
4649,2010/03/31,女,32,2,71,0.704944492,1171,0,1461
40415,2010/11/12,男,53,2,593,0.575,1436,0,1235
29515,2007/10/30,男,47,2,489,1,826,0,2344
13547,2010/02/18,女,36,2,508,1,826,0,1502
33659,2012/07/25,男,39,2,616,0.4,2066,0,614
11365,2005/11/22,男,,2,666,0.335722989,2462,0,3051
19761,2011/11/12,男,52,3,184,0.323007813,2560,0,870
92,2010/11/25,男,47,2,17,0.77,1074,0,1222
25043,2012/11/12,女,43,2,411,0.506150551,1634,0,504
41804,2011/10/17,男,43,2,468,0.426611655,1939,0,896
42245,2011/10/07,男,42,2,167,0.367018634,2254,0,906
21836,2008/11/16,男,41,3,70,0.456666667,1812,0,1961
48069,2008/03/04,女,44,2,393,0.75,1104,0,2218
41052,2011/03/10,男,48,6,445,0.75,1104,0,1117
25508,2013/02/03,男,64,2,417,0.75,1104,0,421
39850,2008/12/08,男,43,2,684,0.475,1744,0,1939
10961,2013/03/29,男,35,2,358,0.475,1744,0,367
668,2006/04/16,男,48,2,90,0.41724572,1986,0,2906
45321,2011/10/08,女,35,2,468,0.47495702,1745,0,905
10561,2011/10/12,男,36,3,724,0.5,1658,0,901
1983,2013/03/26,女,29,2,109,0.555,1494,0,370
843,2006/09/15,男,36,2,89,0.321558744,2579,0,2754
61405,2013/03/24,男,36,2,372,0.25,3321,0,372
3466,2008/09/03,男,56,2,299,0.51215783,1622,0,2035
21093,2008/02/10,女,34,2,400,0.523285085,1589,0,2241
50174,2011/06/05,女,37,2,327,0.35,2376,0,1030
46366,2008/10/29,男,64,2,673,0.35,2376,0,1979
29008,2013/03/13,男,33,2,133,0.35,2376,0,383
49477,2009/12/18,男,38,2,223,0.92,904,0,1564
47682,2007/08/17,男,65,2,285,0.92,904,0,2418
9361,2012/07/25,女,48,2,358,0.35,2378,0,614
17990,2008/08/29,女,,2,450,0.775,1074,0,2040
13614,2010/09/18,男,65,2,452,0.775,1074,0,1290
57112,2008/03/01,男,43,2,443,0.625,1332,0,2221
35321,2010/12/10,男,43,2,147,0.925,900,0,1207
27087,2010/08/19,男,49,2,620,0.703761623,1183,0,1320
45701,2006/04/26,女,39,2,489,0.394039735,2114,0,2896
29840,2008/05/06,女,57,2,84,0.376015343,2216,0,2155
11075,2005/03/17,男,59,2,86,0.417744361,1995,0,3301
56850,2011/08/22,女,32,2,612,0.625,1334,0,952
49401,2011/12/05,男,57,2,612,0.625,1334,0,847
40868,2011/03/14,男,36,2,455,0.592831796,1409,0,1113
13229,2009/09/08,男,38,2,578,0.8356,1000,0,1665
3878,2012/07/13,男,29,2,443,0.478608247,1746,0,626
4198,2010/02/23,女,40,2,101,0.32,2614,0,1497
44331,2010/04/01,男,40,2,468,0.35,2390,0,1460
22904,2011/07/14,男,31,3,360,0.530500951,1577,0,991
13706,2011/01/15,女,33,2,280,0.504279687,1659,0,1171
6924,2012/07/22,男,35,2,564,0.36893739,2268,0,617
46326,2007/12/07,男,48,2,376,0.4,2092,0,2306
38842,2008/01/28,男,47,2,158,0.831122145,1007,0,2254
11850,2008/01/28,男,42,2,158,0.831122145,1007,0,2254
58736,2010/06/25,女,31,2,452,0.55,1522,0,1375
16112,2012/11/06,男,31,2,495,0.55,1522,0,510
7002,2012/11/06,男,37,2,495,0.55,1522,0,510
15312,2012/04/01,男,39,2,652,0.657142857,1274,0,729
46054,2006/12/10,男,60,2,179,0.734473684,1140,0,2668
47027,2013/03/03,男,28,2,124,0.4,2094,0,393
13577,2010/03/08,男,53,2,120,0.48,1746,0,1484
639,2006/04/15,男,66,2,16,0.373588602,2246,0,2907
46931,2012/11/16,男,29,4,9,0.315,2664,0,500
33706,2012/08/13,男,39,2,509,0.807699711,1039,0,595
4263,2009/09/01,女,35,3,130,0.366666667,2289,0,1672
27273,2011/01/24,女,32,2,7,0.725,1158,0,1162
22042,2009/03/27,男,42,3,11,0.483333333,1737,0,1830
42271,2012/01/29,男,53,2,201,0.509763206,1647,0,792
53503,2005/10/27,男,52,2,612,0.45,1866,0,3077
51651,2012/09/29,女,25,2,433,0.45,1866,0,548
9392,2012/09/19,男,36,2,197,0.393008891,2137,0,558
19740,2011/09/16,女,27,2,330,0.3,2800,0,927
10289,2009/02/25,女,63,2,59,0.3,2800,0,1860
31823,2011/05/22,男,27,2,346,0.4,2101,0,1044
56796,2007/10/16,男,57,2,318,0.414571006,2028,0,2358
36208,2011/02/01,男,23,2,462,0.4,2102,0,1154
5125,2012/05/14,男,56,3,685,0.4,2102,0,686
7263,2013/01/17,男,29,2,136,0.480789022,1749,0,438
52903,2011/03/23,男,45,3,171,0.483333333,1740,0,1104
3551,2008/02/20,男,58,2,611,0.475,1774,0,2231
62070,2012/06/03,男,48,2,662,0.65,1298,0,666
37628,2011/12/21,男,27,2,112,0.65,1298,0,831
35546,2006/03/27,男,47,2,443,0.65,1298,0,2926
54389,2012/03/13,女,61,3,206,0.513333333,1644,0,748
23640,2011/05/27,女,36,2,223,0.7,1206,0,1039
19987,2012/11/29,女,26,2,484,0.651891892,1295,0,487
23286,2011/03/07,女,30,2,580,0.4,2111,0,1120
28904,2012/12/26,女,27,2,309,0.325665253,2593,0,460
46787,2012/04/27,男,34,2,90,0.555,1522,0,703
32648,2012/06/21,女,33,2,636,0.7,1208,0,648
10600,2011/12/22,女,29,2,546,0.7,1208,0,830
6193,2011/12/17,男,27,2,79,0.28,3020,0,835
46981,2013/01/10,男,23,3,77,0.32,2643,0,445
9105,2010/12/29,女,39,2,546,0.750576752,1127,0,1188
60382,2012/04/08,女,31,2,687,0.343788063,2463,0,722
2955,2008/03/22,男,28,2,3,0.555,1526,0,2200
29273,2005/07/12,男,36,2,323,0.25,3390,0,3184
12382,2008/06/03,女,41,2,420,0.25,3390,0,2127
30023,2008/02/26,男,37,2,475,0.7,1212,0,2225
49570,2010/02/10,女,31,2,355,0.25,3394,0,1510
10787,2012/08/29,男,55,2,166,0.707698082,1199,357,579
47497,2007/09/18,男,55,2,37,0.380820996,2229,0,2386
47272,2005/06/05,男,61,2,551,0.65955711,1287,0,3221
1863,2012/11/29,女,28,2,411,0.738368056,1152,0,487
48267,2008/05/07,男,39,2,52,0.64,1330,0,2154
27509,2012/10/16,男,34,2,95,0.64,1330,0,531
49445,2010/01/03,男,55,2,553,0.675,1262,0,1548
43492,2013/02/28,男,25,2,398,0.4,2130,0,396
48369,2009/02/19,男,47,2,158,0.869428571,980,0,1866
33112,2012/10/22,男,40,2,473,0.651490826,1308,0,525
46541,2010/11/29,女,42,2,459,0.37810559,2254,0,1218
13925,2011/07/29,男,48,2,671,0.37810559,2254,0,976
20909,2007/12/15,男,53,2,304,0.64,1332,0,2298
18583,2012/10/23,男,32,2,63,0.89,958,0,524
19516,2009/11/18,男,42,2,160,0.65,1312,0,1594
30152,2008/09/08,男,50,2,34,0.933194748,914,0,2030
9086,2010/12/13,男,39,2,700,0.709725686,1203,0,1204
10302,2009/07/08,男,43,2,304,0.345564549,2471,0,1727
50432,2011/07/30,男,29,2,114,0.49,1744,0,975
18644,2013/03/14,女,31,2,107,0.172379032,4960,0,382
34436,2013/02/22,女,32,2,168,0.49,1746,0,402
43381,2013/01/04,女,27,2,145,0.36,2378,0,451
25044,2013/02/02,男,27,2,314,0.85,1008,0,422
44618,2006/11/30,男,,2,82,0.74,1158,0,2678
11294,2005/09/10,男,70,2,109,0.53565,1600,0,3124
34570,2009/04/30,男,38,2,56,0.532104283,1611,0,1796
2591,2007/07/19,男,74,3,287,0.466626768,1838,0,2447
50249,2012/06/06,男,47,2,662,0.795088044,1079,0,663
20627,2007/09/14,男,50,2,125,0.413854317,2073,0,2390
44087,2011/12/22,男,39,2,108,0.464040022,1849,0,830
